company,country,launch_site,launch_date,launch_year,launch_month,rocket_status,rocket_cost,mission_status,success_flag,mission_detail
VKS RF,Russia,Site 81/24,2013-07-02 02:38:00+00:00,2013.0,7.0,Active,65.0,Failure,0,"Proton-M/DM-3 | Cosmos 2488, 2489 & 2490"
ISRO,India,First Launch Pad,2013-07-01 18:11:00+00:00,2013.0,7.0,Active,31.0,Success,1,PSLV-XL | IRNSS-1A
Northrop,USA,Stargazer,2013-06-28 02:27:00+00:00,2013.0,6.0,Active,40.0,Success,1,Pegasus XL | IRIS
VKS RF,Russia,Site 175/59,2013-06-27 16:53:00+00:00,2013.0,6.0,Retired,62.0,Success,1,Strela | Cosmos 2487
Arianespace,France,ELS,2013-06-25 19:27:00+00:00,2013.0,6.0,Active,62.0,Success,1,Soyuz ST-B/Fregat-MT | O3b FM01-FM02/FM04-FM05
CASC,China,Site 901 (SLS-1),2013-06-11 09:38:00+00:00,2013.0,6.0,Active,62.0,Success,1,Long March 2F/G | Shenzhou 10
Arianespace,France,ELA-3,2013-06-05 21:52:00+00:00,2013.0,6.0,Retired,62.0,Success,1,Ariane 5 ES | Albert Einstein ATV
ULA,USA,SLC-37B,2013-05-25 00:27:00+00:00,2013.0,5.0,Retired,62.0,Success,1,"Delta IV Medium+ (5,4) | WGS-5"
ULA,USA,SLC-41,2013-05-15 21:38:00+00:00,2013.0,5.0,Active,109.0,Success,1,Atlas V 401 | GPS IIF-4
Arianespace,France,ELV-1 (SLV),2013-05-07 02:06:00+00:00,2013.0,5.0,Active,37.0,Success,1,"Vega | Proba-V, VNREDSat-1A & ESTCube-1"
Northrop,USA,LP-0A,2013-04-21 21:00:00+00:00,2013.0,4.0,Retired,80.0,Success,1,Antares 110 | Antares A-ONE
ULA,USA,SLC-41,2013-03-19 21:21:00+00:00,2013.0,3.0,Active,109.0,Success,1,Atlas V 401 | SBIRS GEO-2
SpaceX,USA,SLC-40,2013-03-01 15:10:00+00:00,2013.0,3.0,Retired,59.5,Success,1,Falcon 9 v1.0 | CRS-2
ISRO,India,First Launch Pad,2013-02-25 12:31:00+00:00,2013.0,2.0,Active,21.0,Success,1,PSLV-CA | SARAL & Rideshares
ULA,USA,SLC-3E,2013-02-11 18:02:00+00:00,2013.0,2.0,Active,109.0,Success,1,Atlas V 401 | Landsat 8
Arianespace,France,ELA-3,2013-02-07 21:36:00+00:00,2013.0,2.0,Active,200.0,Success,1,"Ariane 5 ECA | Amazonas-3, Azerspace-1 (Africasat-1A)"
Sea Launch,Russia,LP Odyssey,2013-02-01 06:55:00+00:00,2013.0,2.0,Active,62.0,Failure,0,Zenit-3 SL | Intelsat-27
ULA,USA,SLC-41,2013-01-31 01:48:00+00:00,2013.0,1.0,Active,109.0,Success,1,Atlas V 401 | TDRS-K
KARI,South Korea,LC-1,2013-01-30 07:00:00+00:00,2013.0,1.0,Retired,62.0,Success,1,Naro-1 | STSAT-2C
MHI,Japan,LA-Y1,2013-01-27 04:40:00+00:00,2013.0,1.0,Active,90.0,Success,1,H-IIA 202 | IGS-Optical 5V & IGS-Radar 4
VKS RF,Russia,Site 133/3,2013-01-15 16:24:00+00:00,2013.0,1.0,Retired,41.8,Partial Failure,0,Rokot/Briz KM | Cosmos 2482 to 2484
Arianespace,France,ELA-3,2012-12-19 21:49:00+00:00,2012.0,12.0,Active,200.0,Success,1,"Ariane 5 ECA | Skynet 5D, Mexsat-3"
KCST,Russia,Pad 1,2012-12-12 00:49:00+00:00,2012.0,12.0,Active,62.0,Success,1,Unha-3 | Kwangmyngsng-3 (Unit 2)
ULA,USA,SLC-41,2012-12-11 18:03:00+00:00,2012.0,12.0,Active,120.0,Success,1,Atlas V 501 | OTV-3
Sea Launch,Russia,LP Odyssey,2012-12-03 20:43:00+00:00,2012.0,12.0,Active,62.0,Success,1,Zenit-3 SL | Eutelsat-70B
Arianespace,France,ELS,2012-12-02 02:02:00+00:00,2012.0,12.0,Active,80.0,Success,1,Soyuz ST-A/Fregat | Pl??iades 1B
Arianespace,France,ELA-3,2012-11-10 21:05:00+00:00,2012.0,11.0,Active,200.0,Success,1,"Ariane 5 ECA | Eutelsat 21B, Star One C3"
Arianespace,France,ELS,2012-10-12 15:15:00+00:00,2012.0,10.0,Active,62.0,Success,1,Soyuz ST-B/Fregat-MT | Galileo IOV FM03-FM04
SpaceX,USA,SLC-40,2012-10-08 00:35:00+00:00,2012.0,10.0,Retired,59.5,Partial Failure,0,Falcon 9 v1.0 | CRS-1
ULA,USA,SLC-37B,2012-10-04 12:10:00+00:00,2012.0,10.0,Retired,164.0,Success,1,"Delta IV Medium+ (4,2) | GPS IIF-3"
Arianespace,France,ELA-3,2012-09-28 21:18:00+00:00,2012.0,9.0,Active,200.0,Success,1,"Ariane 5 ECA | Astra 2F, GSAT-10"
ULA,USA,SLC-3E,2012-09-13 21:39:00+00:00,2012.0,9.0,Active,109.0,Success,1,Atlas V 401 | NROL-36
ISRO,India,First Launch Pad,2012-09-09 04:23:00+00:00,2012.0,9.0,Active,21.0,Success,1,PSLV-CA | SPOT-6 & mRESINS & PROITERES
ULA,USA,SLC-41,2012-08-30 08:05:00+00:00,2012.0,8.0,Active,109.0,Success,1,Atlas V 401 | Van Allen Probes (RBSP)
Sea Launch,Russia,LP Odyssey,2012-08-19 06:54:00+00:00,2012.0,8.0,Active,62.0,Success,1,Zenit-3 SL | Intelsat-21
Arianespace,France,ELA-3,2012-08-02 20:54:00+00:00,2012.0,8.0,Active,200.0,Success,1,"Ariane 5 ECA | Intelsat 20, HYLAS 2"
VKS RF,Russia,Site 133/3,2012-07-28 01:35:00+00:00,2012.0,7.0,Retired,41.8,Success,1,Rokot/Briz KM | Cosmos 2481 & Goniets-M 13 and 15
MHI,Japan,LA-Y2,2012-07-21 02:06:00+00:00,2012.0,7.0,Retired,112.5,Success,1,H-IIB | HTV-3
Arianespace,France,ELA-3,2012-07-05 21:36:00+00:00,2012.0,7.0,Active,200.0,Success,1,"Ariane 5 ECA | EchoStar XVII, MSG-3"
ULA,USA,SLC-37B,2012-06-29 13:15:00+00:00,2012.0,6.0,Active,350.0,Success,1,Delta IV Heavy | NROL-15
ULA,USA,SLC-41,2012-06-20 12:28:00+00:00,2012.0,6.0,Active,109.0,Success,1,Atlas V 401 | NROL-38
CASC,China,Site 901 (SLS-1),2012-06-16 10:37:00+00:00,2012.0,6.0,Active,62.0,Success,1,Long March 2F/G | Shenzhou 9
Northrop,USA,Stargazer,2012-06-13 16:00:00+00:00,2012.0,6.0,Active,40.0,Success,1,Pegasus XL | NuSTAR
Sea Launch,Russia,LP Odyssey,2012-06-01 05:22:00+00:00,2012.0,6.0,Active,62.0,Success,1,Zenit-3 SL | Intelsat-19
SpaceX,USA,SLC-40,2012-05-22 07:44:00+00:00,2012.0,5.0,Retired,59.5,Success,1,Falcon 9 v1.0 | COTS-2+
MHI,Japan,LA-Y1,2012-05-17 16:39:00+00:00,2012.0,5.0,Active,90.0,Success,1,"H-IIA 202 | Shizuku, KOMPSAT 3 & Others"
Arianespace,France,ELA-3,2012-05-15 22:13:00+00:00,2012.0,5.0,Active,200.0,Success,1,"Ariane 5 ECA | JCSAT-13, Vinasat-2"
ULA,USA,SLC-41,2012-05-04 18:42:00+00:00,2012.0,5.0,Active,140.0,Success,1,Atlas V 531 | AEHF-2
ISRO,India,First Launch Pad,2012-04-26 00:17:00+00:00,2012.0,4.0,Active,31.0,Success,1,PSLV-XL | RISAT-1
KCST,Russia,Pad 1,2012-04-12 22:38:00+00:00,2012.0,4.0,Active,62.0,Failure,0,Unha-3 | Kwangmyngsng-3
ULA,USA,SLC-6,2012-04-03 23:12:00+00:00,2012.0,4.0,Retired,62.0,Success,1,"Delta IV Medium+ (5,2) | NROL-25"
Arianespace,France,ELA-3,2012-03-23 04:34:00+00:00,2012.0,3.0,Retired,62.0,Success,1,Ariane 5 ES | Edoardo Amaldi ATV
ULA,USA,SLC-41,2012-02-24 22:15:00+00:00,2012.0,2.0,Active,153.0,Success,1,Atlas V 551 | MUOS-1
ESA,Europe,ELV-1 (SLV),2012-02-13 10:00:00+00:00,2012.0,2.0,Active,37.0,Success,1,"Vega | Lares, AlmaSat-1 & 7 cubesats"
ULA,USA,SLC-37B,2012-01-20 00:38:00+00:00,2012.0,1.0,Retired,62.0,Success,1,"Delta IV Medium+ (5,4) | WGS-4"
Arianespace,France,ELS,2011-12-17 02:03:00+00:00,2011.0,12.0,Active,80.0,Success,1,"Soyuz ST-A/Fregat | Pl??iades 1A, SSOT, Elisa"
MHI,Japan,LA-Y1,2011-12-12 01:21:00+00:00,2011.0,12.0,Active,90.0,Success,1,H-IIA 202 | IGS-Radar 3
ULA,USA,SLC-41,2011-11-26 15:02:00+00:00,2011.0,11.0,Active,145.0,Success,1,Atlas V 541 | Mars Science Laboratory
Roscosmos,Russia,Site 45/1,2011-11-08 20:16:00+00:00,2011.0,11.0,Active,62.0,Success,1,Zenit-2 FG | Fobos-Grunt & Yinghuo 1
CASC,China,Site 901 (SLS-1),2011-10-31 21:58:00+00:00,2011.0,10.0,Active,62.0,Success,1,Long March 2F/G | Shenzhou 8
ULA,USA,SLC-2W,2011-10-28 09:48:00+00:00,2011.0,10.0,Retired,62.0,Success,1,Delta II 7920-10C | Suomi NPP / ELaNa III
Arianespace,France,ELS,2011-10-21 07:30:00+00:00,2011.0,10.0,Active,62.0,Success,1,Soyuz ST-B/Fregat-MT | Galileo IOV FM01-FM02
ISRO,India,First Launch Pad,2011-10-12 05:31:00+00:00,2011.0,10.0,Active,21.0,Success,1,PSLV-CA | Megha-Tropiques & Rideshares
Land Launch,Russia,Site 45/1,2011-10-05 21:00:00+00:00,2011.0,10.0,Active,62.0,Success,1,Zenit-3 SLB | Intelsat 18
CASC,China,Site 901 (SLS-1),2011-09-29 21:16:00+00:00,2011.0,9.0,Active,62.0,Success,1,Long March 2F/T | Tiangong-1
Northrop,USA,LP-1,2011-09-27 15:49:00+00:00,2011.0,9.0,Active,46.0,Success,1,Minotaur IV | TacSat-4
Sea Launch,Russia,LP Odyssey,2011-09-24 20:17:00+00:00,2011.0,9.0,Active,62.0,Success,1,Zenit-3 SL | Atlantic Bird 7
MHI,Japan,LA-Y1,2011-09-23 04:36:00+00:00,2011.0,9.0,Active,90.0,Success,1,H-IIA 202 | IGS-Optical 4
Arianespace,France,ELA-3,2011-09-21 21:38:00+00:00,2011.0,9.0,Active,200.0,Success,1,"Ariane 5 ECA | Arabsat-5C, SES-2"
MHI,Japan,LA-Y1,2011-09-11 11:17:00+00:00,2011.0,9.0,Active,90.0,Success,1,H-IIA 202 | Michibiki 1
ULA,USA,SLC-17B,2011-09-10 13:08:00+00:00,2011.0,9.0,Retired,62.0,Success,1,Delta II 7920H-10C | GRAIL
Kosmotras,Russia,Site 370/13,2011-08-17 07:12:00+00:00,2011.0,8.0,Retired,29.0,Success,1,Dnepr | Sich 2 & Others
Arianespace,France,ELA-3,2011-08-06 22:52:00+00:00,2011.0,8.0,Active,200.0,Success,1,"Ariane 5 ECA | Astra 1N, BSAT-3C (JCSAT-110R)"
ULA,USA,SLC-41,2011-08-05 16:25:00+00:00,2011.0,8.0,Active,153.0,Success,1,Atlas V 551 | Juno
Roscosmos,Russia,Site 45/1,2011-07-18 02:31:00+00:00,2011.0,7.0,Active,62.0,Success,1,Zenit-3 SLBF | Spektr-R
ULA,USA,SLC-37B,2011-07-16 06:41:00+00:00,2011.0,7.0,Retired,164.0,Success,1,"Delta IV Medium+ (4,2) | GPS IIF-2"
ISRO,India,Second Launch Pad,2011-07-15 11:18:00+00:00,2011.0,7.0,Active,31.0,Success,1,PSLV-XL | GSAT-12
NASA,USA,LC-39A,2011-07-08 15:29:00+00:00,2011.0,7.0,Retired,450.0,Success,1,Space Shuttle Atlantis | STS-135
Northrop,USA,LP-0B,2011-06-30 03:09:00+00:00,2011.0,6.0,Active,40.0,Success,1,Minotaur I | ORS-1
ULA,USA,SLC-2W,2011-06-10 14:20:00+00:00,2011.0,6.0,Retired,62.0,Success,1,Delta II 7320-10C | SAC-D
Arianespace,France,ELA-3,2011-05-20 20:38:00+00:00,2011.0,5.0,Active,200.0,Success,1,"Ariane 5 ECA | ST-2, GSAT-8"
NASA,USA,LC-39A,2011-05-16 12:56:00+00:00,2011.0,5.0,Retired,450.0,Success,1,Space Shuttle Endeavour | STS-134
ULA,USA,SLC-41,2011-05-07 18:10:00+00:00,2011.0,5.0,Active,109.0,Success,1,Atlas V 401 | SBIRS GEO-1
Arianespace,France,ELA-3,2011-04-22 21:37:00+00:00,2011.0,4.0,Active,200.0,Success,1,"Ariane 5 ECA | Yahsat 1A, Intelsat 28 (New Dawn)"
ISRO,India,First Launch Pad,2011-04-20 04:42:00+00:00,2011.0,4.0,Retired,25.0,Success,1,PSLV-G | ResourceSat-2 & X-Sat & YouthSat
ULA,USA,SLC-3E,2011-04-15 04:24:00+00:00,2011.0,4.0,Active,115.0,Success,1,Atlas V 411 | NROL-34
ULA,USA,SLC-37B,2011-03-11 22:38:00+00:00,2011.0,3.0,Retired,164.0,Success,1,"Delta IV Medium+ (4,2) | NROL-27"
ULA,USA,SLC-41,2011-03-05 22:46:00+00:00,2011.0,3.0,Active,120.0,Success,1,Atlas V 501 | OTV-2
Northrop,USA,SLC-576E,2011-03-04 10:09:00+00:00,2011.0,3.0,Active,45.0,Failure,0,"Minotaur C (Taurus) | Glory, KySat-1, Hermes, and Explorer-1 [PRIME]"
NASA,USA,LC-39A,2011-02-24 21:53:00+00:00,2011.0,2.0,Retired,450.0,Success,1,Space Shuttle Discovery | STS-133
Arianespace,France,ELA-3,2011-02-15 22:13:00+00:00,2011.0,2.0,Retired,62.0,Success,1,Ariane 5 ES | Johannes Kepler ATV
Northrop,USA,SLC-8,2011-02-06 12:26:00+00:00,2011.0,2.0,Active,40.0,Success,1,Minotaur I | NROL-66
VKS RF,Russia,Site 133/3,2011-02-01 14:00:00+00:00,2011.0,2.0,Retired,41.8,Partial Failure,0,Rokot/Briz KM | Cosmos 2470
MHI,Japan,LA-Y2,2011-01-22 05:37:00+00:00,2011.0,1.0,Retired,112.5,Success,1,H-IIB | HTV-2
ULA,USA,SLC-6,2011-01-20 21:10:00+00:00,2011.0,1.0,Active,350.0,Success,1,Delta IV Heavy | NROL-49
Roscosmos,Russia,Site 45/1,2011-01-20 12:29:00+00:00,2011.0,1.0,Active,62.0,Success,1,Zenit-3 SLBF | Elektro-L n†­1
Arianespace,France,ELA-3,2010-12-29 21:27:00+00:00,2010.0,12.0,Active,200.0,Success,1,"Ariane 5 ECA | Koreasat 6, Hispasat-1E"
ISRO,India,Second Launch Pad,2010-12-25 10:34:00+00:00,2010.0,12.0,Retired,47.0,Failure,0,GSLV Mk I | GSAT-5P
SpaceX,USA,SLC-40,2010-12-08 15:43:00+00:00,2010.0,12.0,Retired,59.5,Success,1,Falcon 9 v1.0 | COTS-1
Arianespace,France,ELA-3,2010-11-26 18:39:00+00:00,2010.0,11.0,Active,200.0,Success,1,"Ariane 5 ECA | Intelsat 17, HYLAS-1"
ULA,USA,SLC-37B,2010-11-21 22:58:00+00:00,2010.0,11.0,Active,350.0,Success,1,Delta IV Heavy | NROL-32
Northrop,USA,LP-1,2010-11-20 01:25:00+00:00,2010.0,11.0,Active,46.0,Success,1,Minotaur IV | STP-S26
ULA,USA,SLC-2W,2010-11-06 02:20:00+00:00,2010.0,11.0,Retired,62.0,Success,1,Delta II 7420-10C | COSMO-4
Arianespace,France,ELA-3,2010-10-28 23:51:00+00:00,2010.0,10.0,Active,200.0,Success,1,"Ariane 5 ECA | Eutelsat W3B, BSAT-3B"
VKS RF,Russia,Site 16/2,2010-09-30 17:01:00+00:00,2010.0,9.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 2469
Northrop,USA,SLC-8,2010-09-26 04:41:00+00:00,2010.0,9.0,Active,46.0,Success,1,Minotaur IV | SBSS
ULA,USA,SLC-3E,2010-09-21 04:03:00+00:00,2010.0,9.0,Active,120.0,Success,1,Atlas V 501 | NROL-41
VKS RF,Russia,Site 133/3,2010-09-08 03:30:00+00:00,2010.0,9.0,Retired,41.8,Success,1,"Rokot/Briz KM | Cosmos 2467, 2468 and Goniets-M 12"
ULA,USA,SLC-41,2010-08-14 11:07:00+00:00,2010.0,8.0,Active,140.0,Success,1,Atlas V 531 | AEHF-1
Arianespace,France,ELA-3,2010-08-04 20:45:00+00:00,2010.0,8.0,Active,200.0,Success,1,"Ariane 5 ECA | Nilesat-201, Rascom-QAF 1R"
ISRO,India,First Launch Pad,2010-07-12 03:52:00+00:00,2010.0,7.0,Active,21.0,Success,1,PSLV-CA | Cartosat-2B & Rideshares
Arianespace,France,ELA-3,2010-06-26 21:41:00+00:00,2010.0,6.0,Active,200.0,Success,1,"Ariane 5 ECA | Arabsat-5A, COMS-1"
Kosmotras,Russia,Site 109/95,2010-06-21 02:14:00+00:00,2010.0,6.0,Retired,29.0,Success,1,Dnepr | TanDEM-X
Kosmotras,Russia,Site 370/13,2010-06-15 14:42:00+00:00,2010.0,6.0,Retired,29.0,Success,1,Dnepr | Picard & Others
KARI,South Korea,LC-1,2010-06-10 08:01:00+00:00,2010.0,6.0,Retired,62.0,Failure,0,Naro-1 | STSAT-2B
SpaceX,USA,SLC-40,2010-06-04 18:45:00+00:00,2010.0,6.0,Retired,59.5,Success,1,Falcon 9 v1.0 | Flight 1
Eurockot,Russia,Site 133/3,2010-06-02 01:59:00+00:00,2010.0,6.0,Retired,41.8,Success,1,Rokot/Briz KM | SERVIS-2
ULA,USA,SLC-37B,2010-05-28 03:00:00+00:00,2010.0,5.0,Retired,164.0,Success,1,"Delta IV Medium+ (4,2) | GPS IIF-1"
Arianespace,France,ELA-3,2010-05-21 22:01:00+00:00,2010.0,5.0,Active,200.0,Success,1,Ariane 5 ECA | Astra 3B  & COMSATBw-2
NASA,USA,LC-39A,2010-05-14 18:20:00+00:00,2010.0,5.0,Retired,450.0,Success,1,Space Shuttle Atlantis | STS-132
MHI,Japan,LA-Y1,2010-05-10 21:58:00+00:00,2010.0,5.0,Active,90.0,Success,1,"H-IIA 202 | Akatsuki, IKAROS & Others"
Roscosmos,Russia,Site 1/5,2010-04-28 17:15:00+00:00,2010.0,4.0,Retired,62.0,Success,1,Soyuz U | Progress M-05M
VKS RF,Russia,Site 132/1,2010-04-27 01:05:00+00:00,2010.0,4.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 2463
ULA,USA,SLC-41,2010-04-22 23:52:00+00:00,2010.0,4.0,Active,120.0,Success,1,Atlas V 501 | OTV-1
ISRO,India,Second Launch Pad,2010-04-15 10:57:00+00:00,2010.0,4.0,Active,47.0,Failure,0,GSLV Mk II | GSAT-4
Kosmotras,Russia,Site 109/95,2010-04-08 13:57:00+00:00,2010.0,4.0,Retired,29.0,Success,1,Dnepr | CryoSat-2
NASA,USA,LC-39A,2010-04-05 10:21:00+00:00,2010.0,4.0,Retired,450.0,Success,1,Space Shuttle Discovery | STS-131
Roscosmos,Russia,Site 1/5,2010-04-02 04:04:00+00:00,2010.0,4.0,Retired,62.0,Success,1,Soyuz FG | Soyuz TMA-18
ULA,USA,SLC-37B,2010-03-04 23:57:00+00:00,2010.0,3.0,Retired,164.0,Success,1,"Delta IV Medium+ (4,2) | GOES 15"
ULA,USA,SLC-41,2010-02-11 15:23:00+00:00,2010.0,2.0,Active,109.0,Success,1,Atlas V 401 | SDO
NASA,USA,LC-39A,2010-02-08 09:14:00+00:00,2010.0,2.0,Retired,450.0,Success,1,Space Shuttle Endeavour | STS-130
Roscosmos,Russia,Site 1/5,2010-02-03 03:45:00+00:00,2010.0,2.0,Retired,62.0,Success,1,Soyuz U | Soyuz-U
Arianespace,France,ELA-3,2009-12-18 16:26:00+00:00,2009.0,12.0,Retired,62.0,Success,1,Ariane 5 GS | Helios 2B
ULA,USA,SLC-2W,2009-12-14 14:09:00+00:00,2009.0,12.0,Retired,62.0,Success,1,Delta II 7320-10C | WISE
ULA,USA,SLC-37B,2009-12-06 01:47:00+00:00,2009.0,12.0,Retired,62.0,Success,1,"Delta IV Medium+ (5,4) | WGS-3"
Land Launch,Russia,Site 45/1,2009-11-30 21:00:00+00:00,2009.0,11.0,Active,62.0,Success,1,Zenit-3 SLB | Intelsat 15
MHI,Japan,LA-Y1,2009-11-28 01:21:00+00:00,2009.0,11.0,Active,90.0,Success,1,H-IIA 202 | IGS-Optical 3
ULA,USA,SLC-41,2009-11-23 06:55:00+00:00,2009.0,11.0,Active,130.0,Success,1,Atlas V 431 | Intersat 14
NASA,USA,LC-39A,2009-11-16 19:28:00+00:00,2009.0,11.0,Retired,450.0,Success,1,Space Shuttle Atlantis | STS-129
Eurockot,Russia,Site 133/3,2009-11-02 01:50:00+00:00,2009.0,11.0,Retired,41.8,Success,1,Rokot/Briz KM | SMOS and Proba-2
Arianespace,France,ELA-3,2009-10-29 20:00:00+00:00,2009.0,10.0,Active,200.0,Success,1,Ariane 5 ECA | NSS-12 & Thor-6
NASA,USA,LC-39B,2009-10-28 15:30:00+00:00,2009.0,10.0,Retired,450.0,Success,1,Ares 1-X | Ares 1-X Test Flight
ULA,USA,SLC-3E,2009-10-18 16:12:00+00:00,2009.0,10.0,Active,109.0,Success,1,Atlas V 401 | DMSP-5D3-F18
ULA,USA,SLC-2W,2009-10-08 18:51:00+00:00,2009.0,10.0,Retired,62.0,Success,1,Delta II 7920-10C | WorldView-2
Arianespace,France,ELA-3,2009-10-01 21:59:00+00:00,2009.0,10.0,Active,200.0,Success,1,Ariane 5 ECA | Amazonas 2 & COMSATBw-1
ULA,USA,SLC-17B,2009-09-25 12:20:00+00:00,2009.0,9.0,Retired,62.0,Success,1,Delta II 7920-10C | STSS Demo
ISRO,India,First Launch Pad,2009-09-23 06:21:00+00:00,2009.0,9.0,Active,21.0,Success,1,PSLV-CA | Oceansat-2 & Rideshares
MHI,Japan,LA-Y2,2009-09-10 17:01:00+00:00,2009.0,9.0,Retired,112.5,Success,1,H-IIB | HTV-1
ULA,USA,SLC-41,2009-09-08 21:35:00+00:00,2009.0,9.0,Active,109.0,Success,1,Atlas V 401 | PAN
NASA,USA,LC-39A,2009-08-28 03:59:00+00:00,2009.0,8.0,Retired,450.0,Success,1,Space Shuttle Discovery | STS-128
KARI,South Korea,LC-1,2009-08-25 08:00:00+00:00,2009.0,8.0,Retired,62.0,Failure,0,Naro-1 | STSAT-2A
Arianespace,France,ELA-3,2009-08-21 22:09:00+00:00,2009.0,8.0,Active,200.0,Success,1,Ariane 5 ECA | JCSAT-12 & Optus D3
ULA,USA,SLC-17A,2009-08-17 10:35:00+00:00,2009.0,8.0,Retired,62.0,Success,1,Delta II 7925 | GPS IIRM-8
Kosmotras,Russia,Site 109/95,2009-07-29 18:46:00+00:00,2009.0,7.0,Retired,29.0,Success,1,Dnepr | DubaiSat 1 & Others
VKS RF,Russia,Site 132/1,2009-07-21 03:57:00+00:00,2009.0,7.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 2454
NASA,USA,LC-39A,2009-07-15 22:03:00+00:00,2009.0,7.0,Retired,450.0,Success,1,Space Shuttle Endeavour | STS-127
SpaceX,USA,Omelek Island,2009-07-14 03:35:00+00:00,2009.0,7.0,Retired,7.0,Success,1,Falcon 1 | RazakSat
VKS RF,Russia,Site 133/3,2009-07-06 01:26:00+00:00,2009.0,7.0,Retired,41.8,Success,1,Rokot/Briz KM | Cosmos 2451 to 2453
Arianespace,France,ELA-3,2009-07-01 19:52:00+00:00,2009.0,7.0,Active,200.0,Success,1,Ariane 5 ECA | TerreStar-1
ULA,USA,SLC-37B,2009-06-27 22:51:00+00:00,2009.0,6.0,Retired,164.0,Success,1,"Delta IV Medium+ (4,2) | GOES-O"
Land Launch,Russia,Site 45/1,2009-06-21 21:50:00+00:00,2009.0,6.0,Active,62.0,Success,1,Zenit-3 SLB | MEASAT 3a
ULA,USA,SLC-41,2009-06-18 17:32:00+00:00,2009.0,6.0,Active,123.0,Success,1,Atlas V 421 | LRO/LCROSS
Northrop,USA,LP-0B,2009-05-19 23:55:00+00:00,2009.0,5.0,Active,40.0,Success,1,Minotaur I | TacSat-3 / PharmaSat / AeroCube 3 / HawkSat I / CP6
Arianespace,France,ELA-3,2009-05-14 13:12:00+00:00,2009.0,5.0,Active,200.0,Success,1,Ariane 5 ECA | Herschel Space Observatory & Planck
NASA,USA,LC-39A,2009-05-11 18:01:00+00:00,2009.0,5.0,Retired,450.0,Success,1,Space Shuttle Atlantis | STS-125
ULA,USA,SLC-2W,2009-05-05 20:24:00+00:00,2009.0,5.0,Retired,62.0,Success,1,Delta II 7920-10C | STSS-ATRR
Sea Launch,Russia,LP Odyssey,2009-04-20 08:15:00+00:00,2009.0,4.0,Active,62.0,Success,1,Zenit-3 SL | Sicral-1B
ISRO,India,Second Launch Pad,2009-04-20 01:15:00+00:00,2009.0,4.0,Active,21.0,Success,1,PSLV-CA | RISAT-2 & ANUSAT
KCST,Russia,Pad 1,2009-04-05 02:20:00+00:00,2009.0,4.0,Retired,62.0,Failure,0,Unha-2 | Kwangmyngsng-2
ULA,USA,SLC-41,2009-04-04 00:31:00+00:00,2009.0,4.0,Active,123.0,Success,1,Atlas V 421 | WGS-2
ULA,USA,SLC-17A,2009-03-24 08:34:00+00:00,2009.0,3.0,Retired,62.0,Success,1,Delta II 7925 | GPS IIRM-7
Eurockot,Russia,Site 133/3,2009-03-17 14:21:00+00:00,2009.0,3.0,Retired,41.8,Success,1,Rokot/Briz KM | GOCE
NASA,USA,LC-39A,2009-03-15 23:43:00+00:00,2009.0,3.0,Retired,450.0,Success,1,Space Shuttle Discovery | STS-119
ULA,USA,SLC-17B,2009-03-07 03:49:00+00:00,2009.0,3.0,Retired,62.0,Success,1,Delta II 7925-10L | Kepler
Land Launch,Russia,Site 45/1,2009-02-26 08:30:00+00:00,2009.0,2.0,Active,62.0,Success,1,Zenit-3 SLB | Telstar-11N
Northrop,USA,SLC-576E,2009-02-24 09:55:00+00:00,2009.0,2.0,Active,45.0,Failure,0,Minotaur C (Taurus) | Orbiting Carbon Observatory
Arianespace,France,ELA-3,2009-02-12 22:09:00+00:00,2009.0,2.0,Active,200.0,Success,1,"Ariane 5 ECA | Hot Bird 10, NSS-9, Spirale-A & B"
ULA,USA,SLC-2W,2009-02-06 10:22:00+00:00,2009.0,2.0,Retired,62.0,Success,1,Delta II 7320-10C | NOAA-N Prime
VKS RF,Russia,Site 32/2,2009-01-30 13:30:00+00:00,2009.0,1.0,Retired,62.0,Success,1,Tsyklon-3 | Koronas Foton
MHI,Japan,LA-Y1,2009-01-23 03:54:00+00:00,2009.0,1.0,Active,90.0,Success,1,"H-IIA 202 | Ibuki, Maido 1 & Others"
ULA,USA,SLC-37B,2009-01-18 02:47:00+00:00,2009.0,1.0,Active,350.0,Success,1,Delta IV Heavy | NROL-26
Arianespace,France,ELA-3,2008-12-20 22:35:00+00:00,2008.0,12.0,Active,200.0,Success,1,Ariane 5 ECA | Hot Bird 9 & Eutelsat W2M
VKS RF,Russia,Site 16/2,2008-12-02 04:59:00+00:00,2008.0,12.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 2446
NASA,USA,LC-39A,2008-11-15 00:55:00+00:00,2008.0,11.0,Retired,450.0,Success,1,Space Shuttle Endeavour | STS-126
CASC,China,Site 9401 (SLS-2),2008-11-05 00:15:00+00:00,2008.0,11.0,Active,29.75,Success,1,Long March 2D | Shiyan-3 & Chuangxin-1(02)
CASC,China,LC-2,2008-10-29 16:53:00+00:00,2008.0,10.0,Active,29.15,Success,1,Long March 3B/E | VENESAT 1
